tex	97216
save	1498710
newr	1448056
goco	1808220
ale	66756
utz	1739566
ago	1273813
urbn	912615
cvet	1752836
igt	1619762
ora	1296445
epr	1045450
viav	912093
sdipf	1562040
ssrm	921638
lcii	763744
hgv	1674168
gatx	40211
spwr	867773
comm	1517228
six	701374
safe	1688852
mcy	64996
cmd	19446
nvg	1090116
wor	108516
env	1337619
knsl	1669162
cig	1157557
fhb	36377
mtsi	1493594
etrn	1747009
www	110471
cpa	1345105
huya	1728190
kfy	56679
apls	1492422
jamf	1721947
ful	39368
nuva	1142596
isbc	1594012
ktb	1760965
enbl	1591763
bmch	1574815
sum	1621563
algt	1362468
cno	1224608
nktr	906709
sxt	310142
ninoy	1446588
sfbs	1430723
trox	1530804
anioy	1438557
mrcy	1049521
vsh	103730
byrn	1354866
eaf	931148
abm	771497
sun	1552275
atco	1794846
aqua	1604643
fskr	1525759
zy	1645842
gkos	1192448
spsc	1092699
sana	1770121
mmsi	856982
cixx	1829948
gshd	1726978
stay	1581164
nsit	932696
vnet	1508475
asb	7789
tcbi	1077428
bigc	1626450
lxp	910108
pci	1558629
egfey	1437178
cbt	16040
swim	1833197
alks	1520262
ccohf	1461283
ngvt	1653477
nwe	73088
cdna	1217234
wns	1356570
med	910329
cwst	911177
hi	1417398
lpsn	1102993
aple	1418121
aaon	824142
enr	1632790
be	1664703
agi	1178819
cldr	1535379
shoo	913241
kmt	55242
box	1372612
trtn	1660734
pdco	891024
ccu	888746
out	1579877
nsa	1618563
jw-a	107140
celh	1341766
qfin	1741530
flr	1124198
bjchy	1454468
stmp	1082923
bcucy	1581285
nsp	1000753
ahco	1725255
mant	892537
focs	1651052
cnne	1704720
rog	84748
acad	1070494
cns	1284812
eqc	803649
crnc	1768267
esrt	1541401
vsat	797721
posh	1825480
swtx	1773427
clov	1801170
geni	1834489
ktos	1069258
atrc	1323885
dorm	868780
esba	1553079
ghc	104889
frog	1800667
ar	1433270
wern	793074
azihy	1533475
fsr	1720990
irdey	1530256
brfs	1122491
vc	1111335
amrs	1365916
bipc	1788348
ibtx	1564618
caty	861842
fhi	1056288
mgni	1595974
wdfc	105132
smpl	1702744
nhi	877860
anat	1801075
krtx	1771917
ava	104918
sig	832988
aeis	927003
exls	1297989
nad	1083839
hri	1364479
blkb	1280058
ostk	1130713
mtdr	1520006
alkt	1529274
sogo	1713947
sdc	1775625
lila	1712184
usm	821130
onto	704532
trn	99780
mc	1596967
carg	1494259
arry	1820721
sfnc	90498
aub	883948
ebs	1367644
clny	1679688
hp	46765
jjsf	785956
bpxxy	1567024
door	893691
dnp	806628
prva	1759655
vg	1272830
olk	1835539
ng	1173420
wbt	1650962
ihrt	1400891
amba	1280263
lgf-a	929351
band	1514416
onb	707179
swn	7332
pzza	901491
itgr	1114483
mur	717423
fix	1035983
colb	887343
diod	29002
ramp	733269
anhgy	1602277
aso	1817358
psec	1287032
cim	1409493
iboc	315709
cvlt	1169561
bxs	1299939
sstk	1549346
wd	1497770
crsr	1743759
nova	1772695
evtc	1559865
navi	1593538
jteky	1446661
tptx	1595893
jeld	1674335
ofc	860546
gef	43920
veon	1468091
reta	1358762
vrnt	1166388
amwl	1393584
fn	1408710
scl	94049
sfm	1575515
hae	313143
aca	1739445
sgry	1638833
sitc	894315
cnx	1070412
peb	1474098
spt	1517375
ati	1018963
eght	1023731
fcfs	840489
tph	1561680
trup	1371285
mic	1289790
bli	1689657
cent	887733
gpi	1031203
jgccy	1446662
nus	1021561
elp	1041792
arvn	1655759
flow	1641991
mgy	1698990
hmy	1023514
opch	1014739
cdlx	1666071
ael	1039828
ucbi	857855
meoh	886977
pjt	1626115
eprt	1728951
pd	1568100
tsem	928876
bcc	1328581
bnl	1424182
cake	887596
yelp	1345016
ctb	24491
ifs	1615903
vnom	1602065
yala	1794350
exg	1379438
den	945764
cwt	1035201
hth	1265131
bur	1714174
itci	1567514
cvbf	354647
dy	67215
tds	1051512
awr	1056903
fibk	860413
ptct	1070081
nni	1258602
taro	906338
brc	746598
spxc	88205
oi	812074
momo	1610601
eat	703351
bmez	1785971
klic	56978
fbp	1057706
coop	933136
cron	1656472
fult	700564
crlbf	1832928
mog-a	67887
vcyt	1384101
bnr	1792267
ain	819793
asccy	1600930
aagh	1098009
main	1396440
sim	887153
form	1039399
rrc	315852
kw	1408100
kncay	1447125
jack	807882
ths	1320695
matx	3453
csod	1401680
mime	1644675
sbh	1368458
doyu	1762417
mtx	891014
cade	1614184
utf	1275617
thnpy	1792045
laur	912766
inmd	1742692
md	893949
csq	1275214
lob	1462120
bvn	1013131
mara	1507605
fun	811532
bbby	886158
fwrd	912728
snbr	827187
bstz	1768666
wgo	107687
mxl	1288469
rckt	1281895
irbt	1159167
ptve	1527508
coke	317540
rusha	1012019
calx	1406666
ese	866706
b	9984
frhc	924805
rsi	1793659
mgee	1161728
ax	1299709
plxs	785786
ccs	1576940
noah	1499543
sanm	897723
mli	89439
dm	1754820
insm	1104506
prmw	884713
pcrx	1396814
twou	1459417
dao	1781753
eqx	1756607
bmi	9092
mor	1340243
rock	912562
ctos	1709682
psmt	1041803
blmn	1546417
joe	745308
sho	1295810
indb	776901
svmk	1739936
mac	912242
nstg	1401708
dpuky	1526593
root	1788882
manu	1549107
kaiky	1447126
fsk	1422183
tac	1144800
vne	1733186
fss	277509
sji	91928
whd	1699136
mmyt	1495153
prlb	1443669
dfh	1825088
azul	1432364
lthm	1742924
gbdc	1476765
wsbc	203596
verx	1806837
mlhr	66382
ww	105319
cnk	1385280
cmpr	1262976
regi	1463258
mythy	1437470
tse	1519061
bzun	1625414
avav	1368622
sats	1415404
rlj	1511337
qntqy	1350865
svnby	1464794
rpai	1222840
amrc	1488139
frme	712534
hubg	940942
anf	1018840
unit	1620280
omab	1378239
riot	1167419
grwg	1604868
aozoy	1383906
sbgi	912752
rlay	1812364
fold	1178879
accd	1481646
iosp	1054905
nvmi	1109345
cyrx	1124524
alxo	1810182
rnst	715072
sapmy	1062750
orgo	1661181
om	1484612
rig	1451505
ailih	18654
mgln	19411
shen	354963
baly	1747079
omi	75252
nuvb	1811063
zntl	1725160
skyw	793733
fnma	310522
semr	1831840
wsfs	828944
brp	1781755
sky	90896
ffbc	708955
ftai	1590364
pslv	1494728
lbrt	1694028
vcel	887359
nmrk	1690680
hkib	1769731
epc	1096752
hlio	1024795
fbc	1033012
bdc	913142
fmbi	702325
gcmg	1819796
gbt	1629137
home	1646228
cstm	1563411
ddd	910638
wafd	936528
big	768835
banf	760498
nuv	812801
bposy	1588966
ufs	1381531
nzf	1137887
max	1818383
abr	1253986
cub	26076
simo	1329394
myte	1831907
opk	944809
etwo	1800347
hbm	1322422
jehly	867536
cmp	1227654
bdn	790816
mwa	1350593
fcel	886128
enlc	1592000
pbh	1295947
thrm	903129
odp	800240
cort	1088856
gdot	1386278
pgre	1605607
si	1312109
erj	1355444
cpg	1545851
vsbc	1697884
jmia	1756708
pdm	1042776
mnro	876427
ruby	1709401
iba	1044896
tree	1434621
fubo	1484769
mdrx	1124804
ipar	822663
dds	28917
mfgp	1359711
irtc	1388658
bcnay	1445168
vrrm	1682745
til	1789769
bcat	1809541
maxr	1121142
avya	1418100
orryy	1641431
gshhy	1012139
arcb	894405
crto	1576427
vldr	1745317
phr	1412408
himx	1342338
niu	1744781
kar	1395942
csiq	1375877
ako-a	925261
prft	1085869
sasr	824410
bsm	1621434
patk	76605
or	1627272
hcsg	731012
ue	1611547
hcat	1636422
axnx	1603756
nac	1074952
xncr	1326732
ctre	1590717
cde	215466
vtkly	913744
bke	885245
hep	1283140
tigr	1756699
gluu	1366246
msge	1795250
btrs	1774155
cvi	1376139
sblk	1386716
gnw	1276520
mvis	65770
sncy	1743907
mygn	899923
lgnd	886163
mdgl	1157601
atgsy	1437541
vgr	59440
rvmd	1628171
tbk	1539638
flws	1084869
rcus	1724521
bcrx	882796
idcc	1405495
mho	799292
pty	1190935
bfly	1804176
xhr	1616000
xper	1803696
crvl	874866
eb	1475115
vvnt	1713952
adx	2230
sah	1043509
aaww	1135185
htlf	920112
trmk	36146
nxe	1698535
edit	1650664
kalu	811596
aat	1500217
bgcp	1094831
kai	886346
hyfm	1695295
roic	1407623
ari	1467760
afya	1771007
igms	1496323
fcpt	1650132
lzb	57131
rmbs	917273
navg	793547
pqg	1708035
tlnd	1668105
tls	320121
pvg	1508844
avah	1832332
sbcf	730708
cpk	19745
vsto	1616318
eva	1592057
rily	1464790
uctt	1275014
dbc	1328237
hims	1773751
flidy	1433087
boot	1610250
drh	1298946
prk	805676
vrts	883237
cxp	1252849
pax	1825570
impjy	1437538
blue	1293971
evt	1253327
int	789460
hska	1038133
oibr-c	1160846
axsm	1579428
ngm	1426332
cgau	1854640
tr	98677
twnk	1644406
usna	896264
rvnc	1479290
ego	918608
ety	1340736
cswi	1624794
rlgy	1398987
play	1525769
rqi	1157842
htgc	1280784
jps	1176433
yumm	1073748
ottr	1466593
vctr	1570827
napa	1835256
vlrs	1520504
cyh	1108109
ntb	1653242
cva	225648
modv	1220754
ntct	1078075
mgrc	752714
crc	1609253
nmih	1547903
teo	932470
gsbd	1572694
pdi	1510599
unfi	1020859
iijiy	1090633
kro	1257640
dlx	27996
amcx	1514991
ns	1110805
seer	1726445
fbk	1649749
banr	946673
crs	17843
argo	1091748
flgt	1674930
drna	1399529
cvco	278166
hhr	1721181
kymr	1815442
wre	104894
gms	1600438
sm	893538
gb	1799983
pagp	1581990
mtor	1113256
ggal	1114700
utg	1263994
stra	1013934
pbf	1534504
asz	1839191
gsat	1366868
two	1465740
prgs	876167
clbk	1723596
hni	48287
bv	1734713
srne	850261
npo	1164863
cbd	1038572
core	1318084
pfs	1178970
rvt	804116
ttgt	1293282
alg	897077
ocgn	1372299
prpl	1643953
gcp	1644440
mfa	1055160
prld	1678660
dcph	1654151
ontf	1110611
gab	794685
cnr	883902
ceqp	1136352
pmt	1464423
ping	1679826
hope	1128361
bdj	1332283
avns	1606498
eurn	1604481
bgs	1278027
mnr	67625
akr	899629
inst	1355754
xpel	1767258
sjw	766829
gogl	1029145
dqws	1652561
dsl	1566388
svc	945394
itcb	1276671
gwb	1613665
agti	1749704
par	708821
real	1573221
atge	730464
dk	1694426
ges	912463
ameh	1083446
gva	861459
slcjy	1523541
cpe	928022
mcrb	1609809
cbz	944148
btt	1528437
fuway	1090454
calm	16160
mgnx	1125345
kn	1587523
oily	1367408
pubm	1422930
ken	1611005
pro	1392972
lnn	836157
amrn	897448
bsig	1748824
domo	1505952
zuo	1423774
usa	799195
mag	1230992
cffn	1490906
finv	1691445
fgen	921299
aeva	1789029
infn	1138639
krg	1286043
irwd	1446847
ty	99614
szgpy	1450344
amwd	794619
praa	1185348
wetg	1784970
mei	65270
dea	1622194
nwbi	1471265
clne	1368265
catm	1671013
cohu	21535
imcr	1671927
pipr	1230245
jag	1685715
egbn	1050441
smci	1375365
osis	1039065
lkncy	1767582
cydy	1175680
icfi	1362004
lmnx	1033905
morf	1679363
gnl	1526113
epay	1073349
prim	1361538
plmr	1761312
vbtx	1501570
adct	1771910
sumo	1643269
mbuu	1590976
myov	1679082
syke	1010612
cioxy	1483379
codi	1345126
em	1834253
skt	899715
gol	1291733
ismay	1438655
tpic	1455684
oflx	1317945
gbio	1733294
qtrx	1503274
nwn	1733998
wabc	311094
hsc	45876
rtlr	1748773
cvii	1828248
nymt	1273685
scs	1050825
nbtb	790359
dkl	1552797
din	49754
plt	914025
tmci	1630627
ssp	832428
goev	1750153
gth	1782594
epac	6955
rpay	1720592
cytk	1061983
silk	1397702
acb	1683541
scgey	1449267
irt	1466085
spnt	1576018
repl	1737953
yext	1614178
ehth	1333493
wire	850460
pgti	1354327
hmn	850141
amk	1591587
tdup	1484778
cere	1805387
plby	1803914
ipoe	1818874
dsp	1828791
amti	1801777
ilpt	1717307
stc	94344
lkfn	721994
kura	1422143
arqt	1787306
road	1718227
avsfy	1454176
ahl-pc	1267395
avir	1593899
esta	1688757
can	1780652
adldy	1641427
fdp	1047340
hrtx	818033
ltc	887905
fvti	1626745
gff	50725
evh	1628908
ypf	904851
uis	746838
cndt	1677703
btx	748592
ttmi	1116942
tslx	1508655
lac	1440972
fro	913290
wll	1255474
giii	821002
cgnt	1824814
bwmx	1788257
mdp	65011
evri	1318568
dcbo	1829959
hrmy	1802665
yduqy	1519821
bcab	1826892
dsgn	1807120
cash	907471
krys	1711279
sitm	1451809
pmvp	1699382
tnc	97134
etg	1270523
oas	1486159
iag	1203464
gbx	923120
atsg	894081
frta	1678463
supn	1356576
efsc	1025835
ichr	1652535
wdr	1052100
nndm	1643303
mtrn	1104657
sava	1069530
cli	924901
oxm	75288
imvt	1764013
aste	792987
aledy	1508668
htld	799233
raas	1804583
adus	1468328
rgnx	1590877
spns	885740
prtc	1782999
clb	1000229
pten	889900
sand	1434614
arce	1740594
usph	885978
view	1811856
csgs	1005757
kamn	54381
bma	1347426
schn	912603
oust	1816581
bngo	1411690
pct	1830033
evv	1222922
swm	1000623
ladr	1577670
itpof	880224
fpf	1567569
ravn	82166
usac	1522727
ymab	1722964
cccc	1662579
elf	1600033
ffg	1012771
mmi	1578732
qure	1590560
scu	1403256
etv	1322436
mrtn	799167
hzo	1057060
pack	1712463
dnmr	1779020
bxmx	1298699
sgmo	1001233
aroc	1389050
nfh	1737422
ingn	1294133
hrvsf	1760439
hyt	1222401
wmk	105418
fcf	712537
ipof	1818873
cenx	949157
uvv	102037
frg	1528930
seznl	1662991
foe	35214
trs	842633
tbbk	1295401
acmr	1680062
jks	1481513
kron	1741830
extr	1078271
dcom	846617
lx	1708259
bpmp	1708301
alvr	1754068
lwel	1567098
lnth	1521036
bbn	1493683
hyln	1759631
fgroy	1438926
gpro	1500435
nnox	1795251
hees	1339605
msex	66004
meg	1643615
pta	1793882
ttcf	1741231
air	1750
mgpi	835011
alx	3499
ear	1719395
fmcc	1026214
btz	1379384
nexa	1713930
lung	1127537
bmdpf	1002788
aifly	1065199
bkd	1332349
oii	73756
pra	1127703
gty	1052752
pam	1469395
avo	1802974
cogny	1584943
tcbk	356171
ino	1055726
brmk	1784797
bst	1616678
acls	1113232
csii	1180145
kbsr	1482430
plus	1022408
erf	1126874
star	1095651
nfj	1260563
sbsi	705432
azz	8947
buse	314489
nblx	1647513
cvgw	1133470
cstl	1447362
blnk	1429764
zeal	1674988
ghg	1724755
myrg	700923
atec	1350653
forty	1045986
mtls	1091223
grpn	1490281
enva	1529864
tbio	1693415
wow	1701051
bkuh	1440153
bif	102426
jout	788329
lfugf	1448591
dbi	1319947
alex	1545654
gpre	1309402
nvee	1532961
ecpg	1084961
crk	23194
qada	1036188
brray	1381202
ocfc	1004702
imkta	50493
cdev	1658566
msc	1713334
kfrc	930420
opi	1456772
cmre	1503584
ewtx	1710072
ecol	1783400
cmps	1816590
bjri	1013488
evop	1704596
tgp	1308106
sa	1231346
arco	1508478
mcri	907242
zyme	1403752
hibb	1017480
dac	1369241
tba	1832459
brkl	1049782
saft	1172052
matw	63296
hurn	1289848
stba	719220
ltmaq	1047716
imgn	855654
wpf	1809104
silv	1659520
cmbm	1738177
faro	917491
arko	1823794
mlab	724004
mass	1555279
pgen	1356090
shyf	743238
alec	1653087
kos	1509991
mntk	1826600
camt	1109138
auph	1600620
pbi	78814
tup	1008654
rfp	1393066
dnow	1599617
jwsm	1831359
syx	945114
tgh	1413159
nmz	1266585
oec	1609804
rwt	930236
ssys	1517396
fmtx	1538927
plya	1692412
nmfc	1496099
rdwr	1094366
nxrt	1620393
modn	1118417
ofg	1030469
kids	1425450
grbk	1373670
upld	1505155
nbhc	1475841
fbnc	811589
bhlb	1108134
linx	1770883
step	1796022
lc	1409970
gogo	1537054
tbph	1583107
rgr	95029
crncy	909531
cdxs	1200375
chco	726854
paya	1819881
cgem	1789972
bpfh	821127
cmco	1005229
imax	921582
ha	1172222
vet	1293135
snex	913760
ocul	1393434
amsf	1018979
srce	34782
knl	1011570
ptgx	1377121
tvtx	1438533
apph	1807707
hy	1173514
nxgn	708818
aac	1829432
endp	1593034
gden	1071255
sxi	310354
vcra	1129260
for	1406587
bcei	1509589
trvg	1683825
petq	1668673
opra	1737450
nwbo	1072379
rnp	1224450
hlg	1596964
mitfy	1515160
nrc	70487
nrk	1195739
cnxn	1050377
eh	1759783
karo	1828102
ride	1759546
sndl	1766600
avid	896841
acrs	1557746
mbin	1629019
drq	1042893
prch	1784535
stok	1623526
rptx	1808158
ngd	800166
ocsl	1414932
lorl	1006269
chef	1517175
cdmo	704562
glng	1207179
axl	1062231
inva	1080014
rdnt	790526
xog	1655020
acel	1698991
loma	1711375
nesr	1698514
eig	1379041
hmhc	1580156
tvty	704415
revg	1687221
res	742278
sybt	835324
ngms	1821349
ntgr	1122904
clnc	1717547
imos	1123134
chct	1631569
kref	1631596
trhc	1651561
agys	78749
epix	1633932
tmp	1005817
agro	1499505
stng	1483934
taqr	1656053
nrix	1549595
fnko	1704711
aan	1821393
gevo	1392380
etw	1322435
kra	1321646
jws	1800682
qqqx	1608741
cry	784199
kros	1664710
prrfy	1446252
fsm	1341335
gel	1022321
chy	1222719
slp	1023459
pfc	946647
quot	1115128
stkl	351834
tuwoy	1145678
zumz	1318008
sttk	1680367
rmax	1581091
lrn	1157408
sii	1512920
jrvr	1620459
plce	1041859
lasr	1124796
gsky	1712923
hgen	1293310
atri	701288
ten	1024725
ccf	830524
cubi	1488813
ebsb	1600125
pump	1680247
ayrwf	1847462
afmd	1608390
lgsxy	1447221
atra	1604464
mx	1325702
pi	1114995
mdxg	1376339
gabc	714395
omer	1285819
eos	1308335
lgo	1400438
pahc	1069899
pddtf	1718226
cnob	712771
denn	852772
plrx	1746473
krny	1617242
fph	1574197
brbr	1772016
fpvd	1518720
vuzi	1463972
scwx	1468666
veco	103145
bhe	863436
ffwm	1413837
smp	93389
nhc	1047335
prpb	1812667
cown	1466538
audc	1086434
orla	1680056
tcmd	1027838
fax	790500
iesc	1048268
altm	1692787
agm	845877
schl	866729
cls	1030894
phat	1783183
chi	1171471
afin	1568162
merc	1333274
mnmd	1813814
mrsn	1442836
rnlx	1811115
sfl	1289877
hqh	805267
cpuh	1828608
inn	1497645
sgh	1616533
ande	821026
wetf	880631
aod	1379400
love	1701758
zgnx	1375151
pntg	1766400
gam	40417
cldx	744218
jbss	880117
cts	26058
chrs	1512762
awf	906013
blfs	834365
cet	18748
wkhs	1425287
swbi	1092796
aiv	922864
rpt	842183
rbbn	1708055
algs	1799448
cco	1334978
pll	1728205
kelya	55135
bcsf	1655050
ffc	1174164
rytm	1649904
bfs	907254
prta	1559053
labl	819220
crhc	1818212
fhai	1309251
ftci	1828161
plow	1287213
fxcny	1164009
mnrl	1745797
obnk	1516912
erii	1421517
rc	1527590
hfwa	1046025
knte	1797768
idex	837852
ctagy	1450009
jpc	1216583
mnkd	899460
pbfx	1582568
apsg	1820872
talo	1724965
vei	1693853
brog	1774983
sibn	1459839
knsa	1730430
crmt	799850
apr	1735803
svm	1340677
lmat	1158895
arzty	1423210
prax	1689548
dht	1331284
gof	1380936
iiiv	1728688
kyn	1293613
ctrn	1318484
iclk	1697818
pfbc	1492165
dbd	28823
psnl	1527753
ospn	1044777
myi	883412
rad	84129
vnda	1347178
yq	1821468
crtx	1662774
mile	1819035
azre	1633438
exk	1277866
prty	1592058
sbtx	1671858
bchg	1732409
caap	1717393
eim	1176984
cxw	1070985
enta	1177648
tbi	768899
resi	1555039
aus	1838207
uscr	1073429
ra	1655099
ftoc	1816090
srrk	1727196
olma	1750284
cal	14707
trtx	1630472
gsg	1332174
ainv	1278752
ceva	1173489
pasg	1787297
clm	814083
biogy	1572957
cers	1020214
hngr	722723
wlkp	1604665
nx	1423221
nog	1104485
gprk	1464591
ntus	878526
echo	1426945
apog	6845
gsah	1809987
thq	1604522
tril	1616212
igr	1268884
akro	1744659
osw	1758488
eglx	1854233
mrc	1439095
hmst	1518715
adtn	926282
qnst	1117297
ffntf	1783875
wrld	108385
nvgi	1500122
gnog	1768012
cnst	1434418
dhc	1075415
umh	752642
rdus	1428522
ruth	1324272
pml	1170299
nex	1688476
cris	1108205
grc	42682
csr	798359
lbai	846901
rmo	1757932
np	1296435
dyn	1818794
scvl	895447
phk	1219360
vrex	1681622
sph	1005210
sri	1043337
rbcaa	921557
yi	1738906
vmo	884152
wnc	879526
aegn	353020
dnn	1063259
dmtk	1651944
cars	1683606
mtw	61986
bmtc	802681
amph	1297184
aio	1778114
ebix	814549
gldd	1372020
dfin	1669811
wash	737468
dvax	1029142
jqc	1227476
cii	1278895
uht	798783
radi	1810739
aacq	1802457
srg	1628063
desp	1703141
hpk	1792849
banc	1169770
msgn	1469372
tgi	1021162
meso	1345099
dgnr	1818201
orbc	1361983
ikna	1835579
tell	61398
boom	34067
chuy	1524931
ever	1640428
tig	1801754
stro	1382101
ajax	1824963
axgn	805928
bdtx	1701541
hexo	1690947
tpb	1290677
uxin	1729173
bcx	1506289
by	1702750
drd	1023512
ango	1275187
ptnr	1096691
cntb	1835268
npacy	1450276
parr	821483
htd	1260041
nwli	1635984
fi	1575828
asix	1673985
acco	712034
gthx	1560241
lqdt	1235468
arr	1428205
ccx	1774675
uvsp	102212
vvi	884219
gmre	1533615
tpc	77543
bhk	1160864
btcm	1517496
utl	755001
rtp	1819848
ghld	1821160
hvt	216085
mod	67347
apgb	1838337
forr	1023313
phar	1828316
cang	1725123
bvs	1665988
vtol	1525221
atex	1304492
tcx	909494
swdhy	1531006
pcvx	1649094
prdo	1046568
nfbk	1493225
hmpt	1830197
fbms	947559
abml	1576873
vray	1597313
emd	1227862
cvm	725363
epzm	1571498
tcpc	1370755
arct	1768224
plab	810136
ofix	884624
thry	1556739
uuuu	1385849
holi	1357450
ntst	1798100
gdyn	1743725
vor	1817229
oric	1796280
zom	1684144
tile	715787
lind	1512499
aeri	1337553
slca	1524741
ivr	1437071
alp-pq	3153
abtx	1642081
pzn	1399249
hsii	1066605
rna	1599901
gco	18498
btegf	1279495
hcc	1691303
hfro	1710680
mmx	1773250
alpc	1616736
sens	1616543
ahh	1569187
vhi	59255
hstm	1095565
pae	1720821
ccd	1602584
ncbs	1174850
nktx	1787400
hov	357294
wftlf	1603923
sy	1758530
vitl	1579733
lotz	1759008
mgic	876779
mrus	1651311
fdmt	1650648
xl	1772720
vivo	794172
pdt	855886
ufcs	101199
pfn	1296250
bolt	1641281
iiin	764401
scsc	918965
bomn	1494582
ctbi	350852
cpf	701347
nmco	1774342
gsbc	854560
nie	1383441
insg	1022652
uslm	82020
hbnc	706129
slrc	1418076
skyt	1819974
eth	896156
good	1234006
glp	1323468
ac	1642122
zuus	1687926
amrx	1723128
hone	1769617
omp	1652133
wiw	1267902
alta	1636286
cbb	716133
bzh	915840
stfc	874977
invu	862651
kop	1315257
rngtf	1431852
onew	1772921
itos	1808865
mye	69488
efc	1411342
mmrty	1412481
ldp	1548717
arch	1037676
mcf	1071993
fmbh	700565
wprt	1370416
hcci	1403431
boe	1320375
rfl	1713863
pyr	1743344
tsha	1806310
spwh	1132105
coll	1267565
sp	1059262
jynt	1612630
cbtx	1473844
vxrt	72444
capl	1538849
agx	100591
tdf	919893
oprx	1448431
cai	1388430
tgls	1534675
amtb	1734342
cir	1091883
annx	1528115
avxl	1314052
krp	1657788
iim	885601
svfa	1828478
tsc	1380846
nkx	1195738
vgm	880892
boac	1818089
vkq	877463
sndx	1395937
abti	1442999
tclry	1080259
atni	879585
btwn	1815086
srdx	924717
ctlp	896429
qcrh	906465
btai	1720893
togl	1378125
trmd	1655891
ogi	1620737
bcor	1068875
vrtv	1599489
cfb	1458412
scr	1787134
ffic	923139
bto	925683
grcl	1826492
este	10254
xene	1582313
adap	1621227
arlp	1086600
npk	80172
pcn	1160990
bcyc	1761612
twct	1819313
avan	1819608
hiii	1823034
gim	828803
phvs	1830487
cgbd	1544206
sptn	877422
tfan	1700849
blbd	1589526
htbk	1053352
rnwey	1361369
agc	1823340
hlx	866829
vta	1393662
rxdx	1718852
ccxi	1340652
sln	1479615
geo	923796
ambc	874501
trst	357301
le	799288
ruprf	1010000
crzo	1040593
cnnc	1410187
bw	1630805
wina	908315
tcrr	1750019
prts	1378950
uec	1334933
gsm	1639877
aosl	1387467
nink	1567388
bowx	1813756
grvy	1313310
wttr	1693256
fanh	1413855
rbac	1815184
ubp	1029800
hlit	851310
myd	879361
pdfs	1120914
goac	1816176
hwkn	46250
smlr	1554859
gpmt	1703644
iqi	885125
dbvt	1613780
nbr	1163739
harp	1708493
osur	1116463
spne	1637761
aten	1580808
mov	72573
lcy	1822492
eoi	1300391
tgb	878518
anab	1370053
vsta	1792829
foa	1828937
gato	1517006
akya	1711933
ll	1396033
slam	1838162
cac	750686
bit	1562818
ulh	1308208
bgfv	1156388
imtx	1809196
ueic	101984
csv	1016281
etj	1395325
calt	1795579
wtre	1601669
sboey	1578955
bpyu	1496048
delky	1361371
ccvi	1828250
cmrx	1117480
atha	1620463
oxlc	1495222
ziop	1107421
ecom	1169652
fpac	1829426
dco	30305
gnk	1326200
hzac	1817071
ntp	829365
abst	1071058
gdlc	1729997
bbdc	1379785
wpcb	1836074
gsev	1828096
casa	1333835
sohu	1734107
tgs	931427
xxii	1347858
spaq	1838527
tlmd	1791091
cnsl	1304421
grsv	1816816
bfk	1137393
nid	1557915
ldl	60977
vslax	853180
glt	41719
tmst	1598428
sft	1762322
fmcb	1085913
vbiv	764195
opy	791963
maxn	1796898
twi	899751
cmlf	1818331
vff	1584549
aud	1067837
rmni	1635282
cpac	1221029
tcs	1411688
hzon	1821788
strl	874238
cresy	1034957
cgen	1119774
gan	1799332
bgy	1393299
ulnv	1605810
hafc	1109242
mitk	807863
rmr	1644378
ihc	701869
rick	935419
mgi	1273931
nmm	1415921
cass	708781
kdny	1435049
tpgy	1819399
curo	1711291
clls	1627281
veri	1615165
ortx	1748907
kdmn	1557142
qiwi	1561566
idt	1005731
loco	1606366
pebo	318300
avk	1219120
ardx	1437402
nga	1815495
vvr	1059386
treb	1805833
dms	1725134
ccrn	1141103
lxfr	1096056
ryi	1481582
sos	1346610
tpco	1593195
atrs	1016169
allt	1365767
yorw	108985
amswa	713425
idya	1676725
tmdx	1756262
vcv	895531
flng	1772253
sxc	1514705
knop	1564180
cyd	932695
msbi	1466026
hci	1400810
poww	1015383
cnbka	812348
alpp	1606698
nvgs	1581804
lxrx	1062822
mmd	1518557
ghy	1554697
co	1467808
vgac	1804591
bxc	1301787
kvsc	1846068
thr	1489096
cmo	766701
muds	1820727
nxj	1087786
chw	1396277
vinp	1826286
muc	1051004
ccv	1812234
newt	1587987
srlp	1525287
clar	913277
wifi	1169988
pgc	1050743
cfiv	1825249
land	1495240
nbb	1478888
espr	1434868
conn	1223389
repx	1001614
gbl	1060349
blx	890541
cara	1346830
uan	1425292
lbc	1475348
mgtx	1735438
bedu	1696355
mvf	835948
acic	1824502
agen	1098972
gci	1579684
diax	1608742
kpti	1503802
leap	1818346
vygg	1822877
nssc	69633
dx	826675
cmgr	1389518
dxpe	1020710
crnx	1658247
vec	1601548
acre	1529377
ih	1814423
hix	1058239
curi	1776909
goss	1728117
fsnb	1840225
blw	1233681
biox	1769484
mit	1826058
thff	714562
bgb	1546429
crai	1053706
ssdt	1673504
xent	1271214
avd	5981
isee	1410939
ctt	1341141
cldt	1476045
egle	1322439
kalv	1348911
hbia	732417
bbsi	902791
rev	887921
ggn	1313510
kopn	771266
hps	1215913
agcb	1830232
titn	1409171
anik	898437
catc	711772
mui	1232860
fosl	883569
cmtl	23197
bbar	913059
rmgc	1838108
ipod	1818876
mcs	62234
pets	1040130
oprt	1538716
gts	1171662
arow	717538
rada	761238
eose	1805077
cplg	1707178
mmu	886043
thw	1635977
fnch	1733257
zepp	1720446
dgii	854775
jpi	1547994
